PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12
-0.8343451656533302,-1.9063347748707737,0.5173633717843841,-0.3505057404661501,-0.02143121860941301,-0.0682133444182987,0.02779652702844457,0.39018626587664446,-0.11576624687874824,-0.18314699643940002,-0.47082618535611637,0.08452774317723556
-0.6830349432822072,-0.11680313519480764,0.8587244995905163,0.26178605143376293,-0.03973088339464897,-0.05709070497672294,-0.024585224726701837,-0.048485684925679964,-0.5537142011635889,-0.27445850660123067,-0.4520547989236433,0.18094240138647025
0.05412459476990189,1.801687132493812,4.098649900381122,-1.8001997636494358,-0.11031817050227755,-0.33236922379904227,-0.12339079468118669,-1.4981279943423993,2.0356953720553657,-1.4583242571020658,0.18157753573885405,-0.290978862822988
0.560713901381016,1.6497142892807024,4.301933324879124,-1.5584118815913164,-0.04552630086962516,-0.3150492077456266,-0.15549403252368277,-1.5725105518786684,2.6719301992387807,-1.4871316195504816,0.2665225411043076,-0.2080600771257557
-2.3450518520103842,3.801211877523152,-0.46237574060478304,0.15218160151456084,0.07282874099761684,0.07985841102933205,-0.10597496695256277,0.010891571984042173,-0.15715168300194518,0.8016966845459597,-0.5391164373654267,-0.9606762485561273
-1.2987300276853295,-1.006683597506483,0.9293467679832033,-0.651129008787561,0.03863496008294823,-0.11172611946961591,-0.13895056513938464,-0.04464744068765133,-1.1011964611081277,-0.44920314996193605,-0.8469627100227346,-0.14814139568117485
0.5022147342777579,2.7642306089208946,-1.3032834933646624,-1.3651233565389504,0.10586750575040108,0.12028427255059455,-0.1305481823482748,0.9830621289527662,-0.24566666914315696,-0.91063235211457,-1.335048346743757,1.4395721983523018
3.2735454704883375,0.3532735145865816,0.39891280903099174,-0.04442897224162473,-0.11716100498479723,-0.08822128212437381,-0.0005438069228023834,-0.32626915901652975,-0.007067823200045812,0.9073988368036285,0.48124670844701684,-0.49452554292554807
-1.136044988824301,-1.0576729668369826,0.96690619891418,-0.5507227378925805,-0.12004358631331193,-0.13850094311947592,0.007600565070378774,-0.006348229415906143,-1.069568733301521,-0.5404504274460632,-0.7756488418057811,-0.1535694635427102
1.4612270711550523,1.0288946382748,0.11796044428624504,1.6138767717086195,0.11782045904035951,0.0967876527457296,-0.12186001376069334,-0.02491074876494592,0.22455171013489575,0.19141895326283256,0.9148658324628189,-0.14524240231732916
-1.1028242930367842,-1.0936890598783275,1.0156349066542714,-0.5316956553096331,-0.12349247204989452,-0.14476781885411652,0.005742210573182441,-0.048505760552814726,-1.094341150697048,-0.5840908881111122,-0.6683022553192454,-0.13793554239052222
1.9086919742054256,2.338486878596188,-0.7927521468717128,-0.6673271029040057,-0.07138632029611905,0.014972718656802176,-0.06633104298631524,0.4922082769076136,-0.7811994382689742,-0.7426708282359062,0.5091448429658193,-1.6638149696918194
-0.5314821694841029,-2.021735534978397,0.7029616821265352,0.0629539414653499,0.008242489611583841,-0.06390352908075839,-0.02312400417303504,0.16649593453477288,-0.3121410695426607,-0.5282505110060232,-0.9776620740818778,-0.0909259541917122
0.08326385782152171,3.2887043940312557,0.525132694202265,-1.63440808725493,-0.1300234196791999,-0.12098553935050181,-0.08794353695722205,-0.008505530709909677,-0.8263248907759454,-0.48238823221478083,-0.043877788239708206,-0.18022976240387928
-1.2564344421339555,0.47275596648817614,0.5445626410580482,-0.5126984213108715,-0.11087154174092186,-0.10814537715673582,-0.013981824871892475,0.024834187798539856,-1.2227493124441648,-0.4017211286917915,-0.5406988376678575,-0.404565672300514
1.2839627489715384,1.1938846941989782,0.362859146889857,1.3110020089114611,0.13364227547923663,0.09127909099294552,-0.11358109613289177,0.006976768637930116,0.7320534908993176,-0.215545785007359,0.3285194107723014,0.42021359351983406
-2.5961377176258917,0.4017492952132369,-0.8244950753673722,1.1612382153180918,0.07384924293642428,0.13695394242686948,0.060552260825977214,0.22603803429545113,0.30317825891153044,-0.693890547697265,0.6029360344170652,-0.4677813806986483
-0.19634050892381089,1.9079408824822675,4.637842952335563,-2.49885971056721,-0.02102888880050343,-0.3442635251168914,-0.14317353773559618,-1.6648114576052284,3.920857239401093,-2.4748002301423973,-0.6846317810320339,-1.0382599822577685
2.5744144742205517,-0.39973681366515007,1.091973722186165,0.5796446341039329,0.04073675914341509,-0.02852468084026153,-0.12429672253145306,0.1470604757394093,-0.11565930473807212,1.2056952056228536,0.46807992547196736,0.039179485213686506
4.7938946829325495,1.8005953907038035,-1.5984046371548533,-1.723556166273628,-0.08529489767506067,0.028666878388562238,0.0005664810639928786,0.7643899812639828,-0.12948625223043472,-0.9440611459889727,-0.22427975118314908,0.6803896090939943
-0.6237385812056562,2.6964472324469684,-0.027384182377131576,0.019782591395965728,-0.007747737471109502,0.007841026701694334,-0.07965220500389181,-0.012036084762003586,-0.578186012828835,-0.22067116442817153,0.25128584294800077,-0.29097444385225146
2.2293127015615894,1.5364103808558178,-0.40138778189852997,0.9447030050868763,0.15064948881574125,0.13836323078923968,-0.12503229842832475,0.41106963710163796,0.5884825609967523,-0.3717919024102158,0.3562332379878036,0.24605293492982636
1.143480559500455,0.93621936627798,-1.8602192682721634,-0.10672607928725,0.3081174635145993,0.24112189864720518,-0.14643087316105213,1.2916330325124001,0.7728376103757659,-1.0654817403834282,-0.09000505573352577,1.2310139492449212
2.6206792795580114,-0.7250974490712009,-0.4233948441952477,-0.3270660242231292,0.1298222279993997,0.07579536530519695,-0.10643144229758697,1.0128221630185879,0.1921171622399643,0.28446018503717846,-0.11658508093569916,0.11039180570258987
-0.641242403969079,1.0753834071634911,-0.6701598662674484,-0.10701729406528525,0.045403353269971844,0.056310740995421486,-0.032763215134316154,0.5426706625346642,-0.3710170874234816,-0.4404881195702987,-0.2320770711563344,-0.29473077554743904
0.6894799624272107,0.724850015578268,1.0805184206288299,1.9378598610474418,0.09509810494690595,0.0566971010102663,-0.10364388536741435,-0.43718527969605553,0.5247142504770488,0.04872593090169367,0.7001828440058087,1.1334523429241943
2.701017963878622,-0.3353172565707922,0.7764139892302331,0.395671369087709,0.05605088452076056,-0.005635611429864133,-0.12605333221583995,0.33167170551288505,-0.19384035577084,0.9596163843184369,0.320460080728257,0.42008061494581145
-1.2111185850733106,1.3661553112934464,1.1971269045141895,-0.03839246308817254,-0.10470499400390793,-0.1042485118328318,-0.03652411634226124,-0.3660067549514236,-0.8993745435524205,0.10882177394554367,0.1286752139730927,0.11569127565502219
0.902616846283099,0.5226450868416715,0.9973105868413356,0.3866515356990003,-0.05729427006051757,-0.07149287312530944,-0.07417943676904325,-0.11128476563595133,-0.7953589218538663,0.4655860731590923,0.5280016051195242,0.19804060024503298
0.8587557296855595,-1.0730817809943844,-0.6687844124206607,-0.5559631091728671,-0.5578594532402055,-0.3230296696490672,0.46003305216079293,-2.2029488094585843,-0.4408925449465341,0.17157164204161915,-0.5935948583447281,0.2914256249149306
3.5274493507214184,0.5350195343665339,0.03047223083858446,-0.1043383857237839,-0.0028900304409600463,0.009939453677821125,-0.11168360815891513,0.6014601618819683,-0.5227529411362382,0.6740579919020883,0.4930498799392999,-0.5020678788032373
-3.558784009047428,0.24623106870215294,-0.8518260614759612,-0.8957499394043349,-0.02742791783428595,0.02751137373092445,0.15458075653168446,0.8040578783739719,0.46248412221481355,0.28976280317292485,1.3411066006448131,-0.15466516173709446
0.1970942909000931,0.009555102638065851,-0.38800939180722044,1.5467748444040996,0.16243164446346126,0.14750675438788322,-0.05867715210368194,0.3558972762826835,0.5156050913750586,-0.1752810352069789,-0.05340309229285169,0.2564231580557097
2.4834510954488396,2.922301340867579,-3.9587040153432524,-1.7244039327243308,-0.4296448328362508,-0.0709321143325001,0.39437199010335755,-1.0411112653909484,-0.43245349508938835,-1.590727598350456,-0.4357264201681253,-0.2025124774641308
-1.7105971930737638,1.4084774829942885,0.3277135542823983,0.8406012218113705,0.08887112930769336,0.05114140192985832,-0.0772811127344764,-0.13864429745368234,0.10086562392183519,0.276217590955356,-0.38077645378876096,-0.01083436195640088
2.561149058074268,-0.6129220045296832,0.3632712758012302,0.322467173841418,0.06050686390431437,0.017326727635274427,-0.1006775247816979,0.5081235105983858,-0.007321860279532641,0.786042541369115,-0.09179161241547702,-0.6566314906159626
-1.4412635162383132,0.8666332134678684,-2.0756713232828994,0.48460399201486754,-0.14953446451178848,-0.007274716682927497,0.259766511046945,-1.3917639007481137,0.39114197811732737,-0.2608458171962496,-0.11845782647071368,0.2811514389017766
-1.0148684615506451,-2.0768301991227847,0.7341182594358965,-0.24885575292418344,-0.013946236122129016,-0.09242038758149898,-0.0184836915863154,0.09434266671616066,-0.43327725171812426,-0.7479579050365855,-1.0481094845216508,-0.27666351823115015
-0.7463814118920191,0.3324145982772176,0.03242795074486685,1.7422619544497742,0.13422329673838462,0.11662135274984836,-0.057562879315107465,0.0457112099277554,0.29707718582402315,-0.10275538964206989,-0.33099369119599636,0.46507422608915444
1.2872785972128604,1.642119894079651,-0.3735265440558045,1.3663007881080294,0.06709299542289014,0.10416589669866419,-0.09421786534494443,0.12839192111232212,-0.252035837585758,0.016385221320832394,0.9255262007524314,-0.4306985494926343
-2.8382078301547202,2.439491997401123,-0.1945243691583216,0.693213460481039,0.13127102748804487,0.10533281387528487,-0.08020069771210965,0.00018360748600498484,0.2675449589645189,0.7069317325651433,-0.5486496997180517,-0.20552894433901583
2.9514660617816313,0.06443657674842246,0.8707837148659655,0.25032235615727516,-0.10916271860395282,-0.10857015306722573,-0.006293884536935312,-0.5322030139729986,0.05816641242031419,1.1821911332163162,0.5836232465817809,-0.10677287356402773
1.594052802209906,0.9679700117023463,1.1431632994295635,-0.5607916935926812,-0.10743646282778392,-0.12674027213322572,-0.0816535911115282,-0.04683547279532866,-0.7402055359619267,0.12221904246395124,0.45136307934802034,-0.20817394187672536
-0.1038363724710346,0.04017390661731437,0.2336302392175146,1.9432584630034846,0.15804527065024193,0.12038335496162705,-0.08765226089398225,-0.04326166616102083,0.3677369121879577,-0.29426646284077096,-0.009284816095174163,0.6279847126076388
0.6204689410349569,0.4116955382312333,0.9081274563742046,2.056741737886562,0.09347901014957628,0.0624351864181906,-0.09932840821303186,-0.3892496935916048,0.2671680870240347,0.07203497264531235,0.7723393835633683,1.1668798326020988
3.1833194914989225,-0.4012029725305122,-1.4506895000800444,-0.7766146984896706,0.03609382004360497,0.048554511169849934,-0.026854424137795707,0.63636954995501,0.020139077726125457,-0.1099939297321646,-0.47736561458818955,-0.5891448893733028
-0.5803621926719538,-1.7303434935875834,-0.2597141601490978,1.912259610583691,0.237633989168369,0.1596262508848168,-0.07042961992158105,0.1958679430221782,1.0361849883528629,-0.6815882102098798,-0.8973690751026618,0.2632481788981991
-0.5148938761644573,1.5123177885156254,1.9536422040604704,-1.5771242735928777,-0.18513281674819468,-0.24904094578597596,-0.05732474118697866,-0.4372748438701505,-0.8053192360409519,-0.1640079231956431,0.23705343240570262,0.6106240224029732
-0.6164187729709563,1.2355040574344853,0.954840024907423,1.2387143471506414,-0.0019507398077966312,-0.015556928889245732,-0.06963968181301068,-0.49492440266454885,-0.4624162944188137,-0.09721703780057227,0.8491357598257753,0.5827813355706303
2.6177286787616127,-1.0871889433090807,-0.7852922494994177,-0.04273295076552759,-0.45687874246230015,-0.253545757212139,0.3969684623107659,-2.005286069278771,0.10014602296371486,1.1158241065743695,-0.1907215651561265,0.10396781998055926
2.936807155007191,-0.2521253009116668,0.16755938502131512,0.18547022030437743,0.03373292081937279,0.012797066433529637,-0.10762873053810475,0.5303073472550329,-0.2529421660541653,0.7796095694621771,0.1884411357227039,-0.9668831902951778
-0.462492304811108,0.6837609756007875,1.0103672621183322,0.7690128141837599,-0.01796579313654492,-0.036587388128547185,-0.057058691934723405,-0.31860468896557,-0.41182886370705873,-0.16583326150320452,0.583259612644277,0.7017572585968508
-0.2953962600160836,1.2632857048005504,0.7124818438610478,1.8028305789287002,0.09886319491307384,0.06726354812476772,-0.10905434814387747,-0.4137720308275623,0.1266840483063385,0.2837042967405495,0.6875016665863835,0.8356902994072996
0.7371892414103751,1.240396157582527,1.3771136490914573,-1.0470672057715154,-0.20074802252758805,-0.19087007005608536,-0.04831632158113286,-0.25171805393150165,-1.1463959789562586,-0.17248155851043873,0.4535672924505141,-0.4476611817619984
2.8888249978469474,5.5495847567349985,-6.064070316040414,-5.658325696236242,0.2856272576152095,0.41266617913802794,-0.1225321280161224,3.901524476051203,-0.1562210847395072,-4.240058165563745,-1.9889072218707076,5.162719675530485
2.1883762495659163,-1.656820494171571,-1.473254118792563,-0.5153040862742138,-0.42490067532540043,-0.20452582787075455,0.4557936473600395,-1.5016435270235777,0.6023405686838111,0.9318315534961141,-0.2547026312749001,0.08755470085537623
-0.19864089892485562,0.5127609273317973,0.41542058531633547,0.8035614308147114,-0.26967583603142176,-0.16553184932592854,0.17948141328180575,-1.6062324081340087,-0.3716798520012974,0.19393084072267347,0.35988348234538825,0.8807623205288035
-0.5444471678764998,-0.5760740184736907,-0.007324961524268465,0.9925950889112214,-0.011446834704072631,-0.015198401454705631,0.04595725834975807,-0.5207464314312669,0.04925965305925866,-0.1686892665190637,-0.6407283303414809,0.4096346624325658
-0.46251664409544513,1.3984122396839733,1.7144654797625527,0.23474614027017,-0.10866736420249756,-0.13106146749526798,-0.06034608702209884,-0.6419316497257348,-0.6772684727393805,-0.0661950513505467,0.7016602597912835,0.5388914046270347
-2.3229462343557303,1.526818192509433,-0.35617379191072995,1.442053270132521,0.08169376223578975,0.11553054476647395,-0.02534301340019625,-0.134825787778506,-0.2789529368716518,-0.7540349502476216,0.19246056235522063,-0.5328094774335984
-0.45588200148901165,-0.6283594118636325,1.2376751707999194,-0.24288748785783196,-0.07803159277546805,-0.1290467854252511,-0.052682855575818324,-0.12792855910546197,-1.0489198308272607,-0.11775791688696285,-0.31285667449181453,0.24186323692890718
2.825691522639056,0.4158996077764848,2.5800532076269334,-0.24667161242860597,0.10660948052239204,-0.11126983904196154,-0.19100384978970558,-0.5561624413154563,2.1722527415304773,0.1917989453451681,0.40087270272136033,-0.4879552011123431
1.049546820146478,3.1365747301392313,-0.7911855915441379,0.3956467301465858,0.08052444441985361,0.1316005404651119,-0.09687560613096986,0.2758893437601009,0.06401537838726168,-1.1443393181290866,0.7824339923236264,0.15867987633730293
-1.487189161408998,-1.5771670380761098,0.2898623384380241,-0.14468725691408246,-0.011251648615823147,-0.04949149047774169,0.02703560780800384,0.2547098659966764,-0.2559490827389355,-0.6426748973735917,-0.4313325622327253,-0.28530475408086664
2.180913367927238,-1.5922024371596502,-0.5226850185360624,-0.02714184856894527,0.15275227666553898,0.0916037241611404,-0.08456502167868331,1.0224465054553817,0.3323870475905924,-0.13607832272716655,-1.0678371022501978,-0.1447179435353358
-1.337061368069661,-2.3356860614780937,-0.10225787761051014,-0.08185554699240247,0.020349117412830724,0.0022672447975101814,0.08298035057241449,0.5594369400066731,0.5248636681104852,-0.45512188436621936,0.0735851451066848,-0.11222707162641506
-1.5858143471248451,-2.3042465410041872,-0.037613220718655006,-1.4656604715711647,-0.1421169909639323,-0.08455801427082915,0.22561358672419746,0.9961829928611955,0.6494413852536582,0.24611789359390787,1.2491796488444051,0.4010146295414918
-2.850007418202666,2.5018494843785684,-0.5829054196343846,0.7023058327245096,0.14977548926928888,0.12619407358276205,-0.103324827629371,0.08664710273726013,-0.14327152263926593,0.4203743061521224,-0.7441850893461502,-0.5425503327702558
-3.6041568265850312,0.15842820826772203,-1.523430152866368,0.046858529937200404,0.0031548396959579553,0.14214874764519636,0.2231667402476461,0.8789215053520141,1.0736690241654596,-0.15032394536660254,1.9335146078791263,-0.2755613164060542
0.46608897801308685,4.0704273364238786,-1.95405701734552,-0.6806023599020092,0.02818746882118802,0.14796578990788167,-0.07030340895066522,0.7276563528555245,-0.595840055606968,-1.5226673825764243,0.2901691936696251,-0.9971554163199197
0.01548127259047555,4.027549098592036,-1.4963898774511517,-1.3095241529951953,-0.041538069828801955,0.061848026232113315,-0.055486421483743914,0.6511310577852945,-0.8929450021454388,-1.3689000059781817,-0.02306283218626158,-1.011805945833097
1.3263226682799654,0.7353170714684272,0.5769133125202028,1.8914959378961822,0.1166533712339007,0.0870837233026383,-0.11630151609623947,-0.15379554631977627,0.3261824188673341,0.3318589334282944,0.794832124891492,0.606231713537612
3.6107204241824853,0.911685654247691,0.556252428281816,-0.4123494025178776,0.030308514488335273,-0.010032903334615059,-0.13695111178894961,0.4111141820528629,0.25406899671844013,0.2995028663399033,0.3823768999547389,-0.21471366227896646
-0.9549109088431664,3.461435335254289,2.975083154618236,-1.6616949329346988,-0.028807140000714656,-0.2235339463222065,-0.17340199522452354,-1.081354003675315,1.5600414044467563,0.14314799369534786,-0.39762150350891906,-0.1615226781939512
1.012351143856831,1.5209236603236993,-0.9941437744355559,-1.7277464468335817,-0.22792782134617234,-0.10241632204573042,0.0914965913140489,0.12387073530992526,-1.019929611326074,-0.8119978409051198,-0.14644334671185924,-0.3754347182498355
1.145092127247687,0.2811142260955341,0.2005114510971325,1.8775885261879899,0.141876555011662,0.11376526651135421,-0.10783006661352755,0.030747804228247796,0.2870662731724511,0.14569548008591618,0.5063726384996993,0.5806705090459875
-0.018346630589391285,0.20122083390866521,0.3749303675940423,1.9800798584977204,0.11290116706202594,0.09942747659560822,-0.069622437455018,-0.12933506326115526,0.24194580765888446,-0.07486582849924185,0.2229720675812811,0.7920232409651949
0.06131494170086395,0.904120685367222,0.6939740326661846,2.0016058080350203,0.06621145183984387,0.06238522482115326,-0.08116166067363877,-0.3755664832035249,-0.10677516103582582,0.09353140613273339,0.888521864699588,0.9585930125086236
2.6304653806873772,-0.21747896673300862,1.5200057999137575,0.32593539055622844,0.06250466278760587,-0.052839235129767195,-0.1435395846055586,-0.05970549087975771,0.5871844742431782,0.8692527189941022,0.4338836161791703,-0.12396031268341377
-1.588300504933095,1.100992006695831,-0.1549476191987735,1.635168388649369,0.08887500759977249,0.11141469384314094,-0.03195084923277033,-0.09216746862572667,-0.10483250187088958,-0.4502122039238217,0.12691911970530104,-0.06715780588570601
3.451745847326374,0.4272248709064511,0.026394033284898675,-0.06964576383611341,9.668275954418444e-06,0.010905983282072823,-0.10899822585952147,0.6003543184802534,-0.48872647697794735,0.6841208139744737,0.44342046119190204,-0.6174159103697626
-1.1710093610123007,-3.201948320172735,-0.23979464728924454,-1.0610345240730348,-0.0807660986500379,-0.03294061872875944,0.22697164341930792,1.0955361611760008,1.187001183281785,0.1537173465789352,1.129506053043114,0.3706427905496382
1.633835097250601,-3.380954589498956,-1.7212590694672794,-0.1641184274784886,-0.4677334664812649,-0.2774060074820125,0.5306418773077362,-2.432277016341071,0.9371609363167844,0.3410898997043033,-1.186950749759706,-0.931090259997602
-0.4396441509650395,-2.101055895865943,-1.2472969498093331,1.6622234356485257,-0.17247489021260007,-0.04627183365203352,0.3178318510066126,-1.6954604641161695,1.000569655509997,-0.7061432741019398,-0.771754843681958,0.3401930729361649
-1.4588031377482993,-1.4675026718640127,0.7718239681369068,-0.6419455624119708,-0.0032649872495000513,-0.1065712118860269,-0.07198939161505351,0.0486921544134555,-0.8359311726830034,-0.4628596117193566,-1.1478520163764863,-0.2675178223432408
-2.3374369035310965,2.423683433831737,0.5950321499723773,0.2207521705620141,0.014220240413106643,-0.018303451255821855,-0.059185856716556996,-0.3009795945263928,-0.24944652041043727,0.21652392732345047,0.26514051978507586,-0.29677257290116615
-1.8752191099944306,-2.100383352876477,0.7591348205865832,-0.7379000145894152,-0.06750736341733689,-0.15006719887635442,0.00443283556033378,0.0008047427674309508,-0.7854995439547383,-1.159478412208366,-1.1171471946775529,-0.5644269492248494
2.091830010821334,-1.2153727344220155,0.19061105266678086,0.2934434299562734,0.14285324889553785,0.052744214341309215,-0.11793528388571915,0.6911742697168324,0.22038574912340378,0.7230693019238302,-0.32377602461816246,-0.152469976161783
0.9824750523737923,1.3535349579292522,-0.4387837424716545,1.2486336926665036,0.12345628382072567,0.12808577750312397,-0.09933265992180486,0.24041721054816195,0.2352354966754221,-0.09704083984653385,0.35727202123152063,-0.3972234959407606
-1.1132623457816597,-0.7203882899153379,1.005611237406541,-0.6925194785767286,-0.11235102650340582,-0.13737798289118058,-0.007090054027429483,0.02350758850126654,-1.027351550581026,-0.1723416176054023,-0.5301013701143267,0.03689468801132069
3.932949773773286,0.943748875617736,-0.736215129005776,-0.8896205734096331,0.0476751854244166,0.06947992072347466,-0.11063407320702733,1.0853975260418276,-0.11957333617533472,-0.3376338871101739,-0.1926356089772008,-0.03693152209617941
-0.25064782299020394,0.5127969612542932,0.7464949816627342,0.3664328336431284,-0.04617628680530557,-0.05292362420516372,-0.04744793994447831,-0.13039058441115048,-0.7533523861492062,-0.14929353472349002,0.21007239010312706,0.14918516231572587
-0.41984858924770313,4.59289017873987,-1.6488154297591586,-1.643720891365024,0.04817537626092255,0.11088292923378427,-0.09437538123193914,0.8390875901423832,-0.3644703552578173,-0.9121318256726473,-0.36577590000712423,0.05541265098903949
-2.058381466913784,-0.08274152494585353,0.2301725610310096,0.1785201167899062,0.03192753857731712,-0.020655660392334376,-0.046162419464314604,0.026937226628486837,-0.6753631513232181,-0.5338836431833373,-0.7252351540473401,-0.3753587457253977
2.6699763121758386,-0.2512817691144746,0.8193812368208688,0.46579555873094286,0.03823378084412513,-0.007508713581043008,-0.11118056949229074,0.3320102942652414,-0.2209339967694348,1.0904776829840952,0.2911675655918962,0.2912485877997859
-0.744467516887807,2.460112552352189,0.33410633315403165,-1.219740980832603,-0.10975639374171468,-0.09758203660760448,-0.05484962006826269,0.0942386724193079,-1.0345554301323963,-0.38062537980866373,-0.3496999995533328,-0.13944933064090628
3.4166518542701816,0.7622478933719089,0.7071741059555817,-0.3291634451315259,0.04992274967927617,-0.0055563863541839105,-0.13763312450727405,0.4091949647475023,0.3168599019211078,0.3134083291957396,0.25475626377843574,0.42178690640075667
-2.6024314370870716,-0.6088149975316001,-1.0231966535984809,-0.20624889971099877,0.03174845762224749,0.10081786994330047,0.16571985800911052,0.9357781387284952,1.1639409346315432,0.23319581928536912,1.5916654038006612,0.30626203829291254
-2.0702728461877276,0.8281274902517907,0.13368298791294508,0.6641871395922265,0.0016662158669962458,0.013139795973863317,-0.018191575694328412,-0.10595879296017006,-0.7006245712760146,-0.48828864411935524,-0.13580970999203668,-0.34039872438177277
-1.201006859158682,-1.137029909333162,0.5179358048258059,-0.7971017337833024,-0.005433247105144,-0.06919948402999405,-0.008099107872783836,0.46293145064253044,-0.1614429484618642,0.4827632353727819,-0.5496664801550825,0.24941965506792535
2.9995608496691992,0.14597902907166443,1.1185273807501543,0.14064426237564678,0.03836123972181982,-0.040436562019258555,-0.1394677429913478,0.09807620799088844,0.29755517703784773,0.7901860079329248,0.5318249521983064,-0.36692605987764065
-0.8312833708504982,-2.649903695996288,-0.17063709475684335,-0.9798563015307521,-0.020749509744483783,-0.0064565224599558236,0.15974329290492287,1.1081131344138806,1.1689627640534221,0.5798415262429217,1.1675919761693683,0.5943811403455433
3.0413830229455883,0.06076711333927708,0.5934838315771744,0.24575476204940994,0.020866216204190078,-0.012921799751654015,-0.12244517182173785,0.3358255703491347,-0.2561191869737192,0.9613447591799327,0.49330840304805346,-0.5298188786926031
-1.749397411925148,4.089937911332199,-0.752742765784392,-0.7787717865711649,0.041533668389359374,0.06372493456749419,-0.10424160269882266,0.31551871742688814,-0.24345446499441806,0.6324903676100726,-0.8742345020723813,-1.1980437129523045
-0.833598646599344,0.3384295660992805,0.004991585301093653,1.7065779993447139,0.13069662776143187,0.11311038278988271,-0.05197196406663352,0.0642402979434135,0.26085454800656854,-0.17922373006568185,-0.371436121422918,0.4213708381801683
